"tiebreak","breakpoint","before_breakpoint","set_up","set_down","serve_points_won","return_points_won","serving_games_won","returning_games_won","serving_sets_won","returning_sets_won","point_importance","serving","returning","serving_match","returning_match","tournament","p_noniid","p_iid"
FALSE,FALSE,TRUE,0,1,2,2,4,2,0,1,0.0769139465875371,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.587575386331464,0.606084030260136
FALSE,TRUE,FALSE,0,1,2,3,4,2,0,1,0.13673590504451,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.578714689904728,0.606084030260136
FALSE,FALSE,TRUE,0,1,3,3,4,2,0,1,0.0769139465875371,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.587575386331464,0.606084030260136
FALSE,FALSE,FALSE,0,1,4,3,4,2,0,1,0.0432640949554896,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.593426793818008,0.606084030260136
FALSE,FALSE,FALSE,1,0,0,0,2,5,1,0,0.0090731383264095,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.614974394865157,0.606084030260136
FALSE,FALSE,FALSE,1,0,1,0,2,5,1,0,0.00669143951572699,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.615133435367442,0.606084030260136
FALSE,FALSE,FALSE,1,0,2,0,2,5,1,0,0.00381000925816023,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.615325813091019,0.606084030260136
FALSE,FALSE,FALSE,1,0,2,1,2,5,1,0,0.00836823738872404,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.615021467945146,0.606084030260136
FALSE,FALSE,TRUE,1,0,2,2,2,5,1,0,0.0170919881305638,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.610948508020052,0.606084030260136
FALSE,TRUE,FALSE,1,0,2,3,2,5,1,0,0.0303857566765579,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.605389265982522,0.606084030260136
FALSE,FALSE,FALSE,0,0,0,0,0,0,1,1,0.0680485374480712,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.603925198255468,0.606084030260136
FALSE,FALSE,FALSE,0,0,0,1,0,0,1,1,0.0998045215905045,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.601780850234108,0.606084030260136
FALSE,FALSE,FALSE,0,0,1,1,0,0,1,1,0.0886048664688427,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.602537566378326,0.606084030260136
FALSE,FALSE,FALSE,0,0,2,1,0,0,1,1,0.0627617804154303,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.604281805491823,0.606084030260136
FALSE,FALSE,FALSE,0,0,3,1,0,0,1,1,0.0259584569732938,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.606761205776076,0.606084030260136
FALSE,FALSE,FALSE,0,0,0,0,0,1,1,1,0.0680485374480712,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.603925198255468,0.606084030260136
FALSE,FALSE,FALSE,0,0,1,0,0,1,1,1,0.0501857963679525,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.605129646195814,0.606084030260136
FALSE,FALSE,FALSE,0,0,1,1,0,1,1,1,0.0886048664688427,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.602537566378326,0.606084030260136
FALSE,FALSE,FALSE,0,0,2,1,0,1,1,1,0.0627617804154303,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.604281805491823,0.606084030260136
FALSE,FALSE,FALSE,0,0,3,1,0,1,1,1,0.0259584569732938,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.606761205776076,0.606084030260136
FALSE,FALSE,FALSE,0,0,3,2,0,1,1,1,0.072106824925816,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.603651379875194,0.606084030260136
FALSE,FALSE,FALSE,0,0,0,0,1,1,1,1,0.0748533911928784,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.60346602829647,0.606084030260136
FALSE,FALSE,FALSE,0,0,1,0,1,1,1,1,0.0552043760047477,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.604791381911345,0.606084030260136
FALSE,FALSE,FALSE,0,0,2,0,1,1,1,1,0.0314325763798219,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.606392764955034,0.606084030260136
FALSE,FALSE,FALSE,0,0,2,1,1,1,1,1,0.0690379584569733,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.603858446622679,0.606084030260136
FALSE,FALSE,FALSE,0,0,3,1,1,1,1,1,0.0285543026706231,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.606586505025104,0.606084030260136
FALSE,FALSE,FALSE,0,0,0,0,1,2,1,1,0.0748533911928784,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.60346602829647,0.606084030260136
FALSE,FALSE,FALSE,0,0,0,1,1,2,1,1,0.109784973749555,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.601106100554449,0.606084030260136
FALSE,FALSE,FALSE,0,0,1,1,1,2,1,1,0.097465353115727,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.601938938865241,0.606084030260136
FALSE,FALSE,FALSE,0,0,2,1,1,2,1,1,0.0690379584569733,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.603858446622679,0.606084030260136
FALSE,FALSE,TRUE,0,0,2,2,1,2,1,1,0.141008902077151,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.595454667227758,0.606084030260136
FALSE,TRUE,FALSE,0,0,2,3,1,2,1,1,0.250682492581602,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.583230598266449,0.606084030260136
FALSE,FALSE,FALSE,0,0,0,0,3,1,1,1,0.072585106611276,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.603619105252027,0.606084030260136
FALSE,FALSE,FALSE,0,0,0,1,3,1,1,1,0.106458156363205,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.601331059916498,0.606084030260136
FALSE,FALSE,TRUE,0,0,0,2,3,1,1,1,0.127696020890208,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.596358815439303,0.606084030260136
FALSE,FALSE,TRUE,0,0,1,2,3,1,1,1,0.143518005934718,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.595284187923036,0.606084030260136
FALSE,FALSE,TRUE,0,0,2,2,3,1,1,1,0.13673590504451,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.595744939992624,0.606084030260136
FALSE,FALSE,FALSE,0,0,3,2,3,1,1,1,0.0769139465875371,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.603326952539325,0.606084030260136
FALSE,FALSE,TRUE,0,0,3,3,3,1,1,1,0.13673590504451,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.595744939992624,0.606084030260136
FALSE,FALSE,FALSE,0,0,4,3,3,1,1,1,0.0769139465875371,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.603326952539325,0.606084030260136
FALSE,TRUE,FALSE,0,0,3,4,3,1,1,1,0.243086053412463,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.583751284862692,0.606084030260136
FALSE,FALSE,FALSE,0,0,0,0,2,3,1,1,0.0839265295192878,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.602853518085729,0.606084030260136
FALSE,FALSE,FALSE,0,0,1,0,2,3,1,1,0.0618958155204747,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.604340206799258,0.606084030260136
FALSE,FALSE,FALSE,0,0,1,1,2,3,1,1,0.109279335311573,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.601140294574158,0.606084030260136
FALSE,FALSE,TRUE,0,0,1,2,2,3,1,1,0.165942694362018,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.593759541644644,0.606084030260136
FALSE,TRUE,FALSE,0,0,1,3,2,3,1,1,0.179883679525223,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.588076050677236,0.606084030260136
FALSE,TRUE,FALSE,0,0,2,3,2,3,1,1,0.28106824925816,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.581146005545954,0.606084030260136
FALSE,FALSE,FALSE,0,0,0,0,4,2,1,1,0.0816582449376855,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.603006675942039,0.606084030260136
FALSE,FALSE,FALSE,0,0,0,1,4,2,1,1,0.119765425908605,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.600430966697755,0.606084030260136
FALSE,FALSE,FALSE,0,0,1,1,4,2,1,1,0.106325839762611,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.601340006279992,0.606084030260136
FALSE,FALSE,FALSE,0,0,2,1,4,2,1,1,0.0753141364985163,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.603434932062615,0.606084030260136
FALSE,FALSE,FALSE,0,0,3,1,4,2,1,1,0.0311501483679525,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.606411777006493,0.606084030260136
FALSE,FALSE,FALSE,0,0,0,0,2,5,1,1,0.018146276652819,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.607286801601226,0.606084030260136
FALSE,FALSE,FALSE,0,0,0,1,2,5,1,1,0.0266145390908012,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.606717053941924,0.606084030260136
FALSE,FALSE,TRUE,0,0,0,2,2,5,1,1,0.0319240052225519,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.602843581465225,0.606084030260136
FALSE,FALSE,TRUE,0,0,1,2,2,5,1,1,0.0358795014836795,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.602576450151457,0.606084030260136
FALSE,TRUE,FALSE,0,0,1,3,2,5,1,1,0.0388937685459941,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.597673835008757,0.606084030260136
FALSE,FALSE,FALSE,0,0,2,0,0,0,0,0,0.0142875347181009,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.607546322379638,0.606084030260136
FALSE,FALSE,FALSE,0,0,3,0,0,0,0,0,0.00467252225519287,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.608192718220268,0.606084030260136
FALSE,FALSE,TRUE,0,0,1,2,0,1,0,0,0.0672740652818991,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.600454086463083,0.606084030260136
FALSE,TRUE,FALSE,0,0,1,3,0,1,0,0,0.0729258160237389,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.595363673112634,0.606084030260136
FALSE,TRUE,FALSE,0,0,2,3,0,1,0,0,0.113946587537092,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.592573485486038,0.606084030260136
FALSE,FALSE,TRUE,0,0,3,3,0,1,0,0,0.0640949554896142,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.600669176695933,0.606084030260136
FALSE,TRUE,FALSE,0,0,3,4,0,1,0,0,0.113946587537092,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.592573485486038,0.606084030260136
FALSE,FALSE,FALSE,0,0,4,3,0,1,0,0,0.036053412462908,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.606081660939769,0.606084030260136
FALSE,FALSE,FALSE,0,0,2,1,1,1,0,0,0.0345189792284867,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.606184978276975,0.606084030260136
FALSE,FALSE,TRUE,0,0,3,3,1,1,0,0,0.0705044510385757,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.600235487340897,0.606084030260136
FALSE,TRUE,FALSE,0,0,3,4,1,1,0,0,0.125341246290801,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.591797364392095,0.606084030260136
FALSE,FALSE,FALSE,0,0,0,0,2,1,0,0,0.0374266955964392,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.605989186208571,0.606084030260136
FALSE,FALSE,FALSE,0,0,0,1,2,1,0,0,0.0548924868747775,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.604812406913308,0.606084030260136
FALSE,FALSE,FALSE,0,0,1,1,2,1,0,0,0.0487326765578635,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.605227571171904,0.606084030260136
FALSE,FALSE,FALSE,0,0,2,1,2,1,0,0,0.0345189792284867,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.606184978276975,0.606084030260136
FALSE,FALSE,TRUE,0,0,2,2,2,1,0,0,0.0705044510385757,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.600235487340897,0.606084030260136
FALSE,FALSE,FALSE,0,0,3,2,2,1,0,0,0.0396587537091988,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.605838866721049,0.606084030260136
FALSE,FALSE,FALSE,0,0,0,0,1,3,0,0,0.0192804189436202,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.607210513010034,0.606084030260136
FALSE,FALSE,FALSE,0,0,1,0,1,3,0,0,0.0142193089709199,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.607550910375427,0.606084030260136
FALSE,FALSE,FALSE,0,0,1,1,1,3,0,0,0.0251047121661721,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.606818656946338,0.606084030260136
FALSE,FALSE,FALSE,0,0,2,1,1,3,0,0,0.0177825044510386,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.607311269793079,0.606084030260136
FALSE,FALSE,FALSE,0,0,3,1,1,3,0,0,0.00735489614243323,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.608012426256393,0.606084030260136
FALSE,FALSE,FALSE,0,0,0,0,3,2,0,0,0.0419632647596439,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.60568364682262,0.606084030260136
FALSE,FALSE,FALSE,0,0,1,0,3,2,0,0,0.0309479077602373,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.606425390928453,0.606084030260136
FALSE,FALSE,FALSE,0,0,2,0,3,2,0,0,0.0176212928189911,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.6073221131023,0.606084030260136
FALSE,FALSE,FALSE,0,0,3,0,3,2,0,0,0.00576277744807121,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.608119441818093,0.606084030260136
FALSE,FALSE,FALSE,0,0,3,1,3,2,0,0,0.0160077151335312,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.607430638655877,0.606084030260136
