"tiebreak","breakpoint","before_breakpoint","set_up","set_down","serving","returning","serving_match","returning_match","p_iid","p_noniid","server_win","server_rank","return_win","return_rank"
FALSE,TRUE,TRUE,0,1,"guillermo garcia lopez","edouard roger vasselin","Men'sAustralianOpen.:Edouard Roger-Vasselin:Guillermo Garcia-Lopez:2014 guillermo garcia lopez","Men'sAustralianOpen.:Edouard Roger-Vasselin:Guillermo Garcia-Lopez:2014 edouard roger vasselin",0.592957150078306,0.594687091028211,0,58,1,40
FALSE,TRUE,FALSE,1,0,"guillermo garcia lopez","edouard roger vasselin","Men'sAustralianOpen.:Edouard Roger-Vasselin:Guillermo Garcia-Lopez:2014 guillermo garcia lopez","Men'sAustralianOpen.:Edouard Roger-Vasselin:Guillermo Garcia-Lopez:2014 edouard roger vasselin",0.592957150078306,0.60437251679322,0,58,1,40
FALSE,TRUE,FALSE,0,0,"guillermo garcia lopez","edouard roger vasselin","Men'sAustralianOpen.:Edouard Roger-Vasselin:Guillermo Garcia-Lopez:2014 guillermo garcia lopez","Men'sAustralianOpen.:Edouard Roger-Vasselin:Guillermo Garcia-Lopez:2014 edouard roger vasselin",0.592957150078306,0.598395446361517,0,58,1,40
FALSE,TRUE,TRUE,0,0,"guillermo garcia lopez","edouard roger vasselin","Men'sAustralianOpen.:Edouard Roger-Vasselin:Guillermo Garcia-Lopez:2014 guillermo garcia lopez","Men'sAustralianOpen.:Edouard Roger-Vasselin:Guillermo Garcia-Lopez:2014 edouard roger vasselin",0.592957150078306,0.587782477326131,0,58,1,40
FALSE,TRUE,TRUE,1,0,"guillermo garcia lopez","edouard roger vasselin","Men'sAustralianOpen.:Edouard Roger-Vasselin:Guillermo Garcia-Lopez:2014 guillermo garcia lopez","Men'sAustralianOpen.:Edouard Roger-Vasselin:Guillermo Garcia-Lopez:2014 edouard roger vasselin",0.592957150078306,0.593810282410319,0,58,1,40
TRUE,FALSE,FALSE,0,0,"guillermo garcia lopez","edouard roger vasselin","Men'sAustralianOpen.:Edouard Roger-Vasselin:Guillermo Garcia-Lopez:2014 guillermo garcia lopez","Men'sAustralianOpen.:Edouard Roger-Vasselin:Guillermo Garcia-Lopez:2014 edouard roger vasselin",0.592957150078306,0.591315143077358,0,58,1,40
TRUE,FALSE,FALSE,1,0,"guillermo garcia lopez","edouard roger vasselin","Men'sAustralianOpen.:Edouard Roger-Vasselin:Guillermo Garcia-Lopez:2014 guillermo garcia lopez","Men'sAustralianOpen.:Edouard Roger-Vasselin:Guillermo Garcia-Lopez:2014 edouard roger vasselin",0.592957150078306,0.597326679696913,0,58,1,40
TRUE,FALSE,FALSE,0,1,"guillermo garcia lopez","edouard roger vasselin","Men'sAustralianOpen.:Edouard Roger-Vasselin:Guillermo Garcia-Lopez:2014 guillermo garcia lopez","Men'sAustralianOpen.:Edouard Roger-Vasselin:Guillermo Garcia-Lopez:2014 edouard roger vasselin",0.592957150078306,0.598201033871912,0,58,1,40
TRUE,TRUE,FALSE,0,0,"guillermo garcia lopez","edouard roger vasselin","Men'sAustralianOpen.:Edouard Roger-Vasselin:Guillermo Garcia-Lopez:2014 guillermo garcia lopez","Men'sAustralianOpen.:Edouard Roger-Vasselin:Guillermo Garcia-Lopez:2014 edouard roger vasselin",0.592957150078306,0.587892071917531,0,58,1,40
TRUE,TRUE,FALSE,1,0,"guillermo garcia lopez","edouard roger vasselin","Men'sAustralianOpen.:Edouard Roger-Vasselin:Guillermo Garcia-Lopez:2014 guillermo garcia lopez","Men'sAustralianOpen.:Edouard Roger-Vasselin:Guillermo Garcia-Lopez:2014 edouard roger vasselin",0.592957150078306,0.593919381591902,0,58,1,40
FALSE,FALSE,FALSE,0,0,"edouard roger vasselin","kevin anderson","Men'sAustralianOpen.:Edouard Roger-Vasselin:Kevin Anderson:2014 edouard roger vasselin","Men'sAustralianOpen.:Edouard Roger-Vasselin:Kevin Anderson:2014 kevin anderson",0.645770530959129,0.649432776618459,0,40,1,21
FALSE,FALSE,TRUE,0,0,"edouard roger vasselin","kevin anderson","Men'sAustralianOpen.:Edouard Roger-Vasselin:Kevin Anderson:2014 edouard roger vasselin","Men'sAustralianOpen.:Edouard Roger-Vasselin:Kevin Anderson:2014 kevin anderson",0.645770530959129,0.651739681151095,0,40,1,21
FALSE,FALSE,FALSE,0,1,"edouard roger vasselin","kevin anderson","Men'sAustralianOpen.:Edouard Roger-Vasselin:Kevin Anderson:2014 edouard roger vasselin","Men'sAustralianOpen.:Edouard Roger-Vasselin:Kevin Anderson:2014 kevin anderson",0.645770530959129,0.663176900665892,0,40,1,21
FALSE,FALSE,TRUE,0,1,"edouard roger vasselin","kevin anderson","Men'sAustralianOpen.:Edouard Roger-Vasselin:Kevin Anderson:2014 edouard roger vasselin","Men'sAustralianOpen.:Edouard Roger-Vasselin:Kevin Anderson:2014 kevin anderson",0.645770530959129,0.665439954529139,0,40,1,21
FALSE,FALSE,FALSE,1,0,"edouard roger vasselin","kevin anderson","Men'sAustralianOpen.:Edouard Roger-Vasselin:Kevin Anderson:2014 edouard roger vasselin","Men'sAustralianOpen.:Edouard Roger-Vasselin:Kevin Anderson:2014 kevin anderson",0.645770530959129,0.652135844076507,0,40,1,21
FALSE,FALSE,TRUE,1,0,"edouard roger vasselin","kevin anderson","Men'sAustralianOpen.:Edouard Roger-Vasselin:Kevin Anderson:2014 edouard roger vasselin","Men'sAustralianOpen.:Edouard Roger-Vasselin:Kevin Anderson:2014 kevin anderson",0.645770530959129,0.654434425898001,0,40,1,21
FALSE,TRUE,FALSE,0,1,"edouard roger vasselin","kevin anderson","Men'sAustralianOpen.:Edouard Roger-Vasselin:Kevin Anderson:2014 edouard roger vasselin","Men'sAustralianOpen.:Edouard Roger-Vasselin:Kevin Anderson:2014 kevin anderson",0.645770530959129,0.655529715559515,0,40,1,21
FALSE,TRUE,TRUE,0,1,"edouard roger vasselin","kevin anderson","Men'sAustralianOpen.:Edouard Roger-Vasselin:Kevin Anderson:2014 edouard roger vasselin","Men'sAustralianOpen.:Edouard Roger-Vasselin:Kevin Anderson:2014 kevin anderson",0.645770530959129,0.657817638683716,0,40,1,21
FALSE,TRUE,FALSE,1,0,"edouard roger vasselin","kevin anderson","Men'sAustralianOpen.:Edouard Roger-Vasselin:Kevin Anderson:2014 edouard roger vasselin","Men'sAustralianOpen.:Edouard Roger-Vasselin:Kevin Anderson:2014 kevin anderson",0.645770530959129,0.644372408227616,0,40,1,21
FALSE,TRUE,FALSE,0,0,"edouard roger vasselin","kevin anderson","Men'sAustralianOpen.:Edouard Roger-Vasselin:Kevin Anderson:2014 edouard roger vasselin","Men'sAustralianOpen.:Edouard Roger-Vasselin:Kevin Anderson:2014 kevin anderson",0.645770530959129,0.641642164966706,0,40,1,21
FALSE,TRUE,TRUE,0,0,"edouard roger vasselin","kevin anderson","Men'sAustralianOpen.:Edouard Roger-Vasselin:Kevin Anderson:2014 edouard roger vasselin","Men'sAustralianOpen.:Edouard Roger-Vasselin:Kevin Anderson:2014 kevin anderson",0.645770530959129,0.643972230812976,0,40,1,21
FALSE,TRUE,TRUE,1,0,"edouard roger vasselin","kevin anderson","Men'sAustralianOpen.:Edouard Roger-Vasselin:Kevin Anderson:2014 edouard roger vasselin","Men'sAustralianOpen.:Edouard Roger-Vasselin:Kevin Anderson:2014 kevin anderson",0.645770530959129,0.646694496706301,0,40,1,21
TRUE,FALSE,FALSE,0,0,"edouard roger vasselin","kevin anderson","Men'sAustralianOpen.:Edouard Roger-Vasselin:Kevin Anderson:2014 edouard roger vasselin","Men'sAustralianOpen.:Edouard Roger-Vasselin:Kevin Anderson:2014 kevin anderson",0.645770530959129,0.641980461543665,0,40,1,21
TRUE,FALSE,FALSE,1,0,"edouard roger vasselin","kevin anderson","Men'sAustralianOpen.:Edouard Roger-Vasselin:Kevin Anderson:2014 edouard roger vasselin","Men'sAustralianOpen.:Edouard Roger-Vasselin:Kevin Anderson:2014 kevin anderson",0.645770530959129,0.644709554563313,0,40,1,21
TRUE,FALSE,FALSE,0,1,"edouard roger vasselin","kevin anderson","Men'sAustralianOpen.:Edouard Roger-Vasselin:Kevin Anderson:2014 edouard roger vasselin","Men'sAustralianOpen.:Edouard Roger-Vasselin:Kevin Anderson:2014 kevin anderson",0.645770530959129,0.655861933496653,0,40,1,21
TRUE,TRUE,FALSE,0,0,"edouard roger vasselin","kevin anderson","Men'sAustralianOpen.:Edouard Roger-Vasselin:Kevin Anderson:2014 edouard roger vasselin","Men'sAustralianOpen.:Edouard Roger-Vasselin:Kevin Anderson:2014 kevin anderson",0.645770530959129,0.634117541718493,0,40,1,21
TRUE,TRUE,FALSE,1,0,"edouard roger vasselin","kevin anderson","Men'sAustralianOpen.:Edouard Roger-Vasselin:Kevin Anderson:2014 edouard roger vasselin","Men'sAustralianOpen.:Edouard Roger-Vasselin:Kevin Anderson:2014 kevin anderson",0.645770530959129,0.636872669233971,0,40,1,21
FALSE,FALSE,FALSE,0,0,"kevin anderson","edouard roger vasselin","Men'sAustralianOpen.:Edouard Roger-Vasselin:Kevin Anderson:2014 kevin anderson","Men'sAustralianOpen.:Edouard Roger-Vasselin:Kevin Anderson:2014 edouard roger vasselin",0.683964660844051,0.690001525683478,1,21,0,40
FALSE,FALSE,TRUE,0,0,"kevin anderson","edouard roger vasselin","Men'sAustralianOpen.:Edouard Roger-Vasselin:Kevin Anderson:2014 kevin anderson","Men'sAustralianOpen.:Edouard Roger-Vasselin:Kevin Anderson:2014 edouard roger vasselin",0.683964660844051,0.677345832851065,1,21,0,40
FALSE,FALSE,FALSE,0,1,"kevin anderson","edouard roger vasselin","Men'sAustralianOpen.:Edouard Roger-Vasselin:Kevin Anderson:2014 kevin anderson","Men'sAustralianOpen.:Edouard Roger-Vasselin:Kevin Anderson:2014 edouard roger vasselin",0.683964660844051,0.698718307090823,1,21,0,40
FALSE,FALSE,TRUE,0,1,"kevin anderson","edouard roger vasselin","Men'sAustralianOpen.:Edouard Roger-Vasselin:Kevin Anderson:2014 kevin anderson","Men'sAustralianOpen.:Edouard Roger-Vasselin:Kevin Anderson:2014 edouard roger vasselin",0.683964660844051,0.686256666398926,1,21,0,40
FALSE,FALSE,FALSE,1,0,"kevin anderson","edouard roger vasselin","Men'sAustralianOpen.:Edouard Roger-Vasselin:Kevin Anderson:2014 kevin anderson","Men'sAustralianOpen.:Edouard Roger-Vasselin:Kevin Anderson:2014 edouard roger vasselin",0.683964660844051,0.69731023168517,1,21,0,40
FALSE,FALSE,TRUE,1,0,"kevin anderson","edouard roger vasselin","Men'sAustralianOpen.:Edouard Roger-Vasselin:Kevin Anderson:2014 kevin anderson","Men'sAustralianOpen.:Edouard Roger-Vasselin:Kevin Anderson:2014 edouard roger vasselin",0.683964660844051,0.684816621835545,1,21,0,40
FALSE,TRUE,FALSE,0,1,"kevin anderson","edouard roger vasselin","Men'sAustralianOpen.:Edouard Roger-Vasselin:Kevin Anderson:2014 kevin anderson","Men'sAustralianOpen.:Edouard Roger-Vasselin:Kevin Anderson:2014 edouard roger vasselin",0.683964660844051,0.699940212241229,1,21,0,40
FALSE,TRUE,TRUE,0,1,"kevin anderson","edouard roger vasselin","Men'sAustralianOpen.:Edouard Roger-Vasselin:Kevin Anderson:2014 kevin anderson","Men'sAustralianOpen.:Edouard Roger-Vasselin:Kevin Anderson:2014 edouard roger vasselin",0.683964660844051,0.687506508437513,1,21,0,40
FALSE,TRUE,FALSE,1,0,"kevin anderson","edouard roger vasselin","Men'sAustralianOpen.:Edouard Roger-Vasselin:Kevin Anderson:2014 kevin anderson","Men'sAustralianOpen.:Edouard Roger-Vasselin:Kevin Anderson:2014 edouard roger vasselin",0.683964660844051,0.698535383642652,1,21,0,40
FALSE,TRUE,FALSE,0,0,"kevin anderson","edouard roger vasselin","Men'sAustralianOpen.:Edouard Roger-Vasselin:Kevin Anderson:2014 kevin anderson","Men'sAustralianOpen.:Edouard Roger-Vasselin:Kevin Anderson:2014 edouard roger vasselin",0.683964660844051,0.69124316144253,1,21,0,40
FALSE,TRUE,TRUE,0,0,"kevin anderson","edouard roger vasselin","Men'sAustralianOpen.:Edouard Roger-Vasselin:Kevin Anderson:2014 kevin anderson","Men'sAustralianOpen.:Edouard Roger-Vasselin:Kevin Anderson:2014 edouard roger vasselin",0.683964660844051,0.678614548369378,1,21,0,40
FALSE,TRUE,TRUE,1,0,"kevin anderson","edouard roger vasselin","Men'sAustralianOpen.:Edouard Roger-Vasselin:Kevin Anderson:2014 kevin anderson","Men'sAustralianOpen.:Edouard Roger-Vasselin:Kevin Anderson:2014 edouard roger vasselin",0.683964660844051,0.686069576261361,1,21,0,40
TRUE,FALSE,FALSE,0,0,"kevin anderson","edouard roger vasselin","Men'sAustralianOpen.:Edouard Roger-Vasselin:Kevin Anderson:2014 kevin anderson","Men'sAustralianOpen.:Edouard Roger-Vasselin:Kevin Anderson:2014 edouard roger vasselin",0.683964660844051,0.693024860243198,1,21,0,40
TRUE,FALSE,FALSE,1,0,"kevin anderson","edouard roger vasselin","Men'sAustralianOpen.:Edouard Roger-Vasselin:Kevin Anderson:2014 kevin anderson","Men'sAustralianOpen.:Edouard Roger-Vasselin:Kevin Anderson:2014 edouard roger vasselin",0.683964660844051,0.700293247237804,1,21,0,40
TRUE,FALSE,FALSE,0,1,"kevin anderson","edouard roger vasselin","Men'sAustralianOpen.:Edouard Roger-Vasselin:Kevin Anderson:2014 kevin anderson","Men'sAustralianOpen.:Edouard Roger-Vasselin:Kevin Anderson:2014 edouard roger vasselin",0.683964660844051,0.701693382387883,1,21,0,40
TRUE,TRUE,FALSE,0,0,"kevin anderson","edouard roger vasselin","Men'sAustralianOpen.:Edouard Roger-Vasselin:Kevin Anderson:2014 kevin anderson","Men'sAustralianOpen.:Edouard Roger-Vasselin:Kevin Anderson:2014 edouard roger vasselin",0.683964660844051,0.694259752314772,1,21,0,40
TRUE,TRUE,FALSE,1,0,"kevin anderson","edouard roger vasselin","Men'sAustralianOpen.:Edouard Roger-Vasselin:Kevin Anderson:2014 kevin anderson","Men'sAustralianOpen.:Edouard Roger-Vasselin:Kevin Anderson:2014 edouard roger vasselin",0.683964660844051,0.701511493609811,1,21,0,40
FALSE,FALSE,FALSE,0,0,"ernests gulbis","juan monaco","Men'sAustralianOpen.:Ernests Gulbis:Juan Monaco:2014 ernests gulbis","Men'sAustralianOpen.:Ernests Gulbis:Juan Monaco:2014 juan monaco",0.626097946455196,0.631378328910827,1,24,0,42
FALSE,FALSE,TRUE,0,0,"ernests gulbis","juan monaco","Men'sAustralianOpen.:Ernests Gulbis:Juan Monaco:2014 ernests gulbis","Men'sAustralianOpen.:Ernests Gulbis:Juan Monaco:2014 juan monaco",0.626097946455196,0.618592305915235,1,24,0,42
FALSE,FALSE,FALSE,0,1,"ernests gulbis","juan monaco","Men'sAustralianOpen.:Ernests Gulbis:Juan Monaco:2014 ernests gulbis","Men'sAustralianOpen.:Ernests Gulbis:Juan Monaco:2014 juan monaco",0.626097946455196,0.633800972658959,1,24,0,42
FALSE,FALSE,TRUE,0,1,"ernests gulbis","juan monaco","Men'sAustralianOpen.:Ernests Gulbis:Juan Monaco:2014 ernests gulbis","Men'sAustralianOpen.:Ernests Gulbis:Juan Monaco:2014 juan monaco",0.626097946455196,0.621048545858275,1,24,0,42
FALSE,FALSE,FALSE,1,0,"ernests gulbis","juan monaco","Men'sAustralianOpen.:Ernests Gulbis:Juan Monaco:2014 ernests gulbis","Men'sAustralianOpen.:Ernests Gulbis:Juan Monaco:2014 juan monaco",0.626097946455196,0.644036481035059,1,24,0,42
FALSE,FALSE,TRUE,1,0,"ernests gulbis","juan monaco","Men'sAustralianOpen.:Ernests Gulbis:Juan Monaco:2014 ernests gulbis","Men'sAustralianOpen.:Ernests Gulbis:Juan Monaco:2014 juan monaco",0.626097946455196,0.631433217428904,1,24,0,42
FALSE,TRUE,FALSE,0,1,"ernests gulbis","juan monaco","Men'sAustralianOpen.:Ernests Gulbis:Juan Monaco:2014 ernests gulbis","Men'sAustralianOpen.:Ernests Gulbis:Juan Monaco:2014 juan monaco",0.626097946455196,0.628073708829074,1,24,0,42
FALSE,TRUE,TRUE,0,1,"ernests gulbis","juan monaco","Men'sAustralianOpen.:Ernests Gulbis:Juan Monaco:2014 ernests gulbis","Men'sAustralianOpen.:Ernests Gulbis:Juan Monaco:2014 juan monaco",0.626097946455196,0.615242912754225,1,24,0,42
FALSE,TRUE,FALSE,1,0,"ernests gulbis","juan monaco","Men'sAustralianOpen.:Ernests Gulbis:Juan Monaco:2014 ernests gulbis","Men'sAustralianOpen.:Ernests Gulbis:Juan Monaco:2014 juan monaco",0.626097946455196,0.638377962191518,1,24,0,42
FALSE,TRUE,FALSE,0,0,"ernests gulbis","juan monaco","Men'sAustralianOpen.:Ernests Gulbis:Juan Monaco:2014 ernests gulbis","Men'sAustralianOpen.:Ernests Gulbis:Juan Monaco:2014 juan monaco",0.626097946455196,0.625635555581508,1,24,0,42
FALSE,TRUE,TRUE,0,0,"ernests gulbis","juan monaco","Men'sAustralianOpen.:Ernests Gulbis:Juan Monaco:2014 ernests gulbis","Men'sAustralianOpen.:Ernests Gulbis:Juan Monaco:2014 juan monaco",0.626097946455196,0.612772505257816,1,24,0,42
FALSE,TRUE,TRUE,1,0,"ernests gulbis","juan monaco","Men'sAustralianOpen.:Ernests Gulbis:Juan Monaco:2014 ernests gulbis","Men'sAustralianOpen.:Ernests Gulbis:Juan Monaco:2014 juan monaco",0.626097946455196,0.625690792262538,1,24,0,42
TRUE,FALSE,FALSE,0,0,"ernests gulbis","juan monaco","Men'sAustralianOpen.:Ernests Gulbis:Juan Monaco:2014 ernests gulbis","Men'sAustralianOpen.:Ernests Gulbis:Juan Monaco:2014 juan monaco",0.626097946455196,0.631731648736523,1,24,0,42
TRUE,FALSE,FALSE,1,0,"ernests gulbis","juan monaco","Men'sAustralianOpen.:Ernests Gulbis:Juan Monaco:2014 ernests gulbis","Men'sAustralianOpen.:Ernests Gulbis:Juan Monaco:2014 juan monaco",0.626097946455196,0.644384501743717,1,24,0,42
TRUE,FALSE,FALSE,0,1,"ernests gulbis","juan monaco","Men'sAustralianOpen.:Ernests Gulbis:Juan Monaco:2014 ernests gulbis","Men'sAustralianOpen.:Ernests Gulbis:Juan Monaco:2014 juan monaco",0.626097946455196,0.634153315914802,1,24,0,42
TRUE,TRUE,FALSE,0,0,"ernests gulbis","juan monaco","Men'sAustralianOpen.:Ernests Gulbis:Juan Monaco:2014 ernests gulbis","Men'sAustralianOpen.:Ernests Gulbis:Juan Monaco:2014 juan monaco",0.626097946455196,0.625991119165846,1,24,0,42
TRUE,TRUE,FALSE,1,0,"ernests gulbis","juan monaco","Men'sAustralianOpen.:Ernests Gulbis:Juan Monaco:2014 ernests gulbis","Men'sAustralianOpen.:Ernests Gulbis:Juan Monaco:2014 juan monaco",0.626097946455196,0.638728411843502,1,24,0,42
FALSE,FALSE,FALSE,0,0,"juan monaco","ernests gulbis","Men'sAustralianOpen.:Ernests Gulbis:Juan Monaco:2014 juan monaco","Men'sAustralianOpen.:Ernests Gulbis:Juan Monaco:2014 ernests gulbis",0.64170739012137,0.644215803341776,0,42,1,24
FALSE,FALSE,TRUE,0,0,"juan monaco","ernests gulbis","Men'sAustralianOpen.:Ernests Gulbis:Juan Monaco:2014 juan monaco","Men'sAustralianOpen.:Ernests Gulbis:Juan Monaco:2014 ernests gulbis",0.64170739012137,0.640458863845863,0,42,1,24
FALSE,FALSE,FALSE,0,1,"juan monaco","ernests gulbis","Men'sAustralianOpen.:Ernests Gulbis:Juan Monaco:2014 juan monaco","Men'sAustralianOpen.:Ernests Gulbis:Juan Monaco:2014 ernests gulbis",0.64170739012137,0.655882815397548,0,42,1,24
FALSE,FALSE,TRUE,0,1,"juan monaco","ernests gulbis","Men'sAustralianOpen.:Ernests Gulbis:Juan Monaco:2014 juan monaco","Men'sAustralianOpen.:Ernests Gulbis:Juan Monaco:2014 ernests gulbis",0.64170739012137,0.652182558743903,0,42,1,24
FALSE,FALSE,FALSE,1,0,"juan monaco","ernests gulbis","Men'sAustralianOpen.:Ernests Gulbis:Juan Monaco:2014 juan monaco","Men'sAustralianOpen.:Ernests Gulbis:Juan Monaco:2014 ernests gulbis",0.64170739012137,0.651895131303536,0,42,1,24
FALSE,FALSE,TRUE,1,0,"juan monaco","ernests gulbis","Men'sAustralianOpen.:Ernests Gulbis:Juan Monaco:2014 juan monaco","Men'sAustralianOpen.:Ernests Gulbis:Juan Monaco:2014 ernests gulbis",0.64170739012137,0.648174996491499,0,42,1,24
FALSE,TRUE,FALSE,0,1,"juan monaco","ernests gulbis","Men'sAustralianOpen.:Ernests Gulbis:Juan Monaco:2014 juan monaco","Men'sAustralianOpen.:Ernests Gulbis:Juan Monaco:2014 ernests gulbis",0.64170739012137,0.644115188409729,0,42,1,24
FALSE,TRUE,TRUE,0,1,"juan monaco","ernests gulbis","Men'sAustralianOpen.:Ernests Gulbis:Juan Monaco:2014 juan monaco","Men'sAustralianOpen.:Ernests Gulbis:Juan Monaco:2014 ernests gulbis",0.64170739012137,0.640357779589352,0,42,1,24
FALSE,TRUE,FALSE,1,0,"juan monaco","ernests gulbis","Men'sAustralianOpen.:Ernests Gulbis:Juan Monaco:2014 juan monaco","Men'sAustralianOpen.:Ernests Gulbis:Juan Monaco:2014 ernests gulbis",0.64170739012137,0.640065973369567,0,42,1,24
FALSE,TRUE,FALSE,0,0,"juan monaco","ernests gulbis","Men'sAustralianOpen.:Ernests Gulbis:Juan Monaco:2014 juan monaco","Men'sAustralianOpen.:Ernests Gulbis:Juan Monaco:2014 ernests gulbis",0.64170739012137,0.632272891999769,0,42,1,24
FALSE,TRUE,TRUE,0,0,"juan monaco","ernests gulbis","Men'sAustralianOpen.:Ernests Gulbis:Juan Monaco:2014 juan monaco","Men'sAustralianOpen.:Ernests Gulbis:Juan Monaco:2014 ernests gulbis",0.64170739012137,0.628462572686896,0,42,1,24
FALSE,TRUE,TRUE,1,0,"juan monaco","ernests gulbis","Men'sAustralianOpen.:Ernests Gulbis:Juan Monaco:2014 juan monaco","Men'sAustralianOpen.:Ernests Gulbis:Juan Monaco:2014 ernests gulbis",0.64170739012137,0.636289953439394,0,42,1,24
TRUE,FALSE,FALSE,0,0,"juan monaco","ernests gulbis","Men'sAustralianOpen.:Ernests Gulbis:Juan Monaco:2014 juan monaco","Men'sAustralianOpen.:Ernests Gulbis:Juan Monaco:2014 ernests gulbis",0.64170739012137,0.633442035169094,0,42,1,24
TRUE,FALSE,FALSE,1,0,"juan monaco","ernests gulbis","Men'sAustralianOpen.:Ernests Gulbis:Juan Monaco:2014 juan monaco","Men'sAustralianOpen.:Ernests Gulbis:Juan Monaco:2014 ernests gulbis",0.64170739012137,0.641224398885011,0,42,1,24
TRUE,FALSE,FALSE,0,1,"juan monaco","ernests gulbis","Men'sAustralianOpen.:Ernests Gulbis:Juan Monaco:2014 juan monaco","Men'sAustralianOpen.:Ernests Gulbis:Juan Monaco:2014 ernests gulbis",0.64170739012137,0.645267804348373,0,42,1,24
TRUE,TRUE,FALSE,0,0,"juan monaco","ernests gulbis","Men'sAustralianOpen.:Ernests Gulbis:Juan Monaco:2014 juan monaco","Men'sAustralianOpen.:Ernests Gulbis:Juan Monaco:2014 ernests gulbis",0.64170739012137,0.621350039488848,0,42,1,24
TRUE,TRUE,FALSE,1,0,"juan monaco","ernests gulbis","Men'sAustralianOpen.:Ernests Gulbis:Juan Monaco:2014 juan monaco","Men'sAustralianOpen.:Ernests Gulbis:Juan Monaco:2014 ernests gulbis",0.64170739012137,0.629238863694785,0,42,1,24
FALSE,FALSE,FALSE,0,0,"fernando verdasco","ze zhang","Men'sAustralianOpen.:Fernando Verdasco:Ze Zhang:2014 fernando verdasco","Men'sAustralianOpen.:Fernando Verdasco:Ze Zhang:2014 ze zhang",0.691108156668666,0.692584525830653,1,33,0,253
